procedure_concept_id,category according to domain expert,concept_name,procedure_concept_id,category according to domain expert
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
,,,40379574,Consultation
